epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,33.7162,1.65558,1.4081,2.20909,0.86495,0.94204,0.95971,0.64556,1.28159,1.00709,1.99596,0.000919704,0.000919704,0.000919704
38,34.5862,1.80971,1.57371,2.32853,0.88355,0.92245,0.94556,0.64201,1.32771,1.02312,2.03965,0.000905557,0.000905557,0.000905557
39,35.4335,1.64437,1.29193,2.10832,0.93826,0.89643,0.96333,0.67667,1.22744,0.95337,1.99895,0.00089141,0.00089141,0.00089141
40,36.3378,1.63678,1.39937,2.17708,0.95859,0.91895,0.95859,0.68066,1.23414,0.99004,2.02906,0.000877263,0.000877263,0.000877263
41,37.1595,1.55024,1.35814,2.09215,0.95902,0.95801,0.98372,0.70947,1.08794,0.94806,1.93234,0.000863116,0.000863116,0.000863116
42,38.0003,1.56819,1.30385,2.12335,0.95993,0.96296,0.98033,0.65914,1.14316,0.96096,1.92817,0.000848969,0.000848969,0.000848969
43,38.8141,1.4344,1.28854,2.00995,0.97914,0.95889,0.99133,0.72654,1.05737,0.95137,1.8787,0.000834822,0.000834822,0.000834822
44,39.7069,1.55401,1.30934,2.05389,0.70589,0.94411,0.98767,0.68279,1.20283,1.09158,1.92606,0.000820675,0.000820675,0.000820675
45,40.5364,1.53545,1.26517,2.05895,0.86349,0.86718,0.98767,0.72716,1.13118,1.04695,1.85565,0.000806528,0.000806528,0.000806528
46,41.397,1.43044,1.17121,1.97671,0.85384,0.99485,0.97667,0.72167,1.08493,0.94378,1.7971,0.00079238,0.00079238,0.00079238
47,42.2916,1.45583,1.17602,1.97457,0.91762,0.99079,0.98167,0.71849,1.09368,0.8983,1.78469,0.000778233,0.000778233,0.000778233
48,43.1436,1.40935,1.12649,1.89214,0.94442,0.96296,0.98019,0.7496,0.99912,0.84111,1.77433,0.000764086,0.000764086,0.000764086
49,44.0088,1.49538,1.23763,1.99651,0.99039,0.9889,0.995,0.78914,1.03472,0.85349,1.75681,0.000749939,0.000749939,0.000749939
50,44.9641,1.46136,1.16506,1.9186,0.92472,0.99986,0.995,0.75461,1.01712,0.86257,1.75171,0.000735792,0.000735792,0.000735792
51,45.8435,1.48793,1.21059,1.93741,0.88283,1,0.98426,0.6997,1.21293,1.01869,1.85926,0.000721645,0.000721645,0.000721645
52,46.7505,1.6684,1.38845,2.09935,0.85019,1,0.98833,0.73934,1.02662,0.89267,1.72898,0.000707498,0.000707498,0.000707498
53,47.594,1.3942,1.16514,1.87247,0.9854,1,0.995,0.76901,0.98706,0.81898,1.67633,0.000693351,0.000693351,0.000693351
54,48.4643,1.56535,1.27631,2.00753,0.96111,1,0.995,0.75431,0.94368,0.78094,1.64268,0.000679204,0.000679204,0.000679204
55,49.3509,1.44376,1.15835,1.9234,0.92122,0.9926,0.995,0.76168,0.96518,0.84537,1.63171,0.000665057,0.000665057,0.000665057
56,50.2083,1.45461,1.25672,1.97088,0.95806,0.98601,0.995,0.72349,0.99597,1.04009,1.63868,0.000650909,0.000650909,0.000650909
57,51.0567,1.30564,1.08,1.79159,0.96343,1,0.995,0.75434,0.95477,0.89623,1.61393,0.000636762,0.000636762,0.000636762
58,51.8826,1.2999,1.07733,1.79059,0.97474,1,0.995,0.75572,0.96642,0.77385,1.63937,0.000622615,0.000622615,0.000622615
59,52.6972,1.32481,1.14791,1.81177,0.98057,1,0.995,0.78864,0.96325,0.74822,1.63941,0.000608468,0.000608468,0.000608468
60,53.5936,1.36933,1.07331,1.79007,0.97329,0.99452,0.995,0.78595,1.00133,0.77127,1.67229,0.000594321,0.000594321,0.000594321
61,54.4178,1.32657,1.07571,1.77359,0.95837,1,0.995,0.73802,1.05149,0.7882,1.69425,0.000580174,0.000580174,0.000580174
62,55.2496,1.2505,0.98194,1.7271,0.95387,1,0.995,0.76247,1.00872,0.79472,1.68177,0.000566027,0.000566027,0.000566027
63,56.1007,1.30334,1.05935,1.79804,0.95347,1,0.995,0.77669,0.92843,0.7759,1.61895,0.00055188,0.00055188,0.00055188
64,56.955,1.27176,1.06076,1.79611,0.96949,0.99662,0.995,0.75513,0.95237,0.74182,1.49618,0.000537733,0.000537733,0.000537733
65,57.8024,1.34541,1.08668,1.82499,0.97618,0.99353,0.995,0.73713,0.98966,0.7318,1.52673,0.000523586,0.000523586,0.000523586
66,58.6481,1.25849,0.99627,1.71202,0.9814,1,0.995,0.76368,0.9663,0.72192,1.56947,0.000509438,0.000509438,0.000509438
67,59.4791,1.29553,1.03589,1.76495,0.98584,1,0.995,0.7523,1.02386,0.7255,1.65869,0.000495291,0.000495291,0.000495291
68,60.3246,1.33187,1.08228,1.82041,0.99179,1,0.995,0.79423,0.91192,0.67462,1.53956,0.000481144,0.000481144,0.000481144
69,61.2288,1.26493,1.03075,1.72215,0.98699,1,0.995,0.84183,0.76478,0.65182,1.43295,0.000466997,0.000466997,0.000466997
70,62.0611,1.24604,0.96614,1.67138,0.99246,1,0.995,0.80261,0.83554,0.69086,1.45656,0.00045285,0.00045285,0.00045285
71,62.8766,1.19939,1.02888,1.72305,0.99054,1,0.995,0.7983,0.8274,0.70137,1.46954,0.000438703,0.000438703,0.000438703
72,63.7277,1.18324,0.96289,1.69484,0.98946,0.99647,0.995,0.83067,0.7691,0.67555,1.49634,0.000424556,0.000424556,0.000424556
73,64.5677,1.10256,0.91389,1.62278,0.98031,0.99681,0.995,0.82626,0.80472,0.6806,1.53206,0.000410409,0.000410409,0.000410409
74,65.3899,1.13678,0.92685,1.63868,0.97633,0.99697,0.995,0.83311,0.78302,0.65622,1.50874,0.000396262,0.000396262,0.000396262
75,66.2118,1.1354,0.95097,1.63803,0.97302,0.99619,0.995,0.83581,0.77862,0.65733,1.46444,0.000382115,0.000382115,0.000382115
76,67.044,1.23129,1.00694,1.70195,0.96735,0.99899,0.995,0.82528,0.79987,0.66158,1.44934,0.000367967,0.000367967,0.000367967
77,67.8523,1.05763,0.86252,1.55686,0.9688,1,0.995,0.83258,0.76058,0.64752,1.42876,0.00035382,0.00035382,0.00035382
78,68.6944,1.19718,1.00738,1.67263,0.97456,1,0.995,0.81354,0.77065,0.66188,1.43541,0.000339673,0.000339673,0.000339673
79,69.5779,1.10121,0.91184,1.60637,0.98054,1,0.995,0.81935,0.75369,0.64325,1.43257,0.000325526,0.000325526,0.000325526
80,70.4208,1.08866,0.93318,1.61938,0.98692,1,0.995,0.80782,0.77279,0.67314,1.37708,0.000311379,0.000311379,0.000311379
81,71.2567,1.12671,0.92913,1.61975,0.9868,1,0.995,0.81083,0.77463,0.67206,1.36648,0.000297232,0.000297232,0.000297232
82,72.0624,1.18115,0.94652,1.64167,0.98242,0.99646,0.995,0.818,0.78318,0.67098,1.36707,0.000283085,0.000283085,0.000283085
83,72.8844,1.11692,0.88996,1.57682,0.97669,0.99485,0.995,0.8156,0.79566,0.66647,1.39057,0.000268938,0.000268938,0.000268938
84,73.7179,1.13707,0.92707,1.61845,0.98514,0.99776,0.995,0.8018,0.84189,0.65063,1.40205,0.000254791,0.000254791,0.000254791
85,74.5586,1.10696,0.90919,1.59901,0.9872,1,0.995,0.83205,0.74332,0.62715,1.3356,0.000240644,0.000240644,0.000240644
86,75.3716,1.16587,0.95315,1.65236,0.98602,1,0.995,0.86437,0.65594,0.60188,1.28402,0.000226497,0.000226497,0.000226497
87,76.1958,1.1086,0.94011,1.6048,0.98851,1,0.995,0.86632,0.66745,0.6208,1.27456,0.000212349,0.000212349,0.000212349
88,77.1004,1.07545,0.92823,1.58012,0.98644,1,0.995,0.8534,0.68046,0.61725,1.29105,0.000198202,0.000198202,0.000198202
89,77.935,1.10502,0.9184,1.5742,0.98514,1,0.995,0.85907,0.65867,0.61749,1.28352,0.000184055,0.000184055,0.000184055
90,78.7589,1.04895,0.8863,1.54219,0.98231,1,0.995,0.85563,0.67611,0.62121,1.29446,0.000169908,0.000169908,0.000169908
91,82.1521,0.9323,1.08956,1.42054,0.98032,1,0.995,0.85106,0.70268,0.62829,1.31078,0.000155761,0.000155761,0.000155761
92,83.0278,1.01899,1.09282,1.53673,0.98226,1,0.995,0.85383,0.6835,0.6341,1.28159,0.000141614,0.000141614,0.000141614
93,83.8348,0.91744,1.01137,1.4363,0.98469,1,0.995,0.83971,0.67902,0.65209,1.26134,0.000127467,0.000127467,0.000127467
94,84.6488,0.92393,1.01046,1.4382,0.98606,1,0.995,0.85892,0.70358,0.66017,1.26522,0.00011332,0.00011332,0.00011332
95,85.4546,0.98094,1.05541,1.48925,0.98818,1,0.995,0.84766,0.726,0.65801,1.26833,9.91726e-05,9.91726e-05,9.91726e-05
96,86.283,0.90768,0.97636,1.45276,0.99159,1,0.995,0.85023,0.71862,0.65866,1.25438,8.50255e-05,8.50255e-05,8.50255e-05
97,87.1584,0.90213,0.95116,1.39595,0.99241,1,0.995,0.84876,0.69727,0.65972,1.2405,7.08784e-05,7.08784e-05,7.08784e-05
98,87.9747,0.85521,0.92473,1.39324,0.99203,1,0.995,0.85697,0.67557,0.65236,1.22614,5.67313e-05,5.67313e-05,5.67313e-05
99,88.7786,0.86865,0.93621,1.41802,0.99113,1,0.995,0.86155,0.66013,0.64191,1.22168,4.25842e-05,4.25842e-05,4.25842e-05
100,89.6107,0.84675,0.91458,1.37794,0.98924,1,0.995,0.86592,0.64707,0.63527,1.21874,2.84371e-05,2.84371e-05,2.84371e-05
