epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,150.08,0.51943,0.33128,0.90643,0.98395,1,0.995,0.91258,0.39863,0.28297,0.86548,0.000834822,0.000834822,0.000834822
44,153.432,0.55796,0.34557,0.91452,0.98807,1,0.995,0.89073,0.44598,0.2561,0.88715,0.000820675,0.000820675,0.000820675
45,156.8,0.56467,0.37562,0.91693,0.99163,1,0.995,0.8883,0.44013,0.24543,0.88241,0.000806528,0.000806528,0.000806528
46,160.176,0.5373,0.33215,0.91007,0.99228,1,0.995,0.92136,0.42405,0.2333,0.86306,0.00079238,0.00079238,0.00079238
47,163.601,0.50329,0.35364,0.88147,0.99037,1,0.995,0.92989,0.37789,0.24604,0.85752,0.000778233,0.000778233,0.000778233
48,166.964,0.5379,0.34694,0.91825,0.98854,1,0.995,0.94293,0.36993,0.24001,0.85106,0.000764086,0.000764086,0.000764086
49,171.272,0.50394,0.32252,0.91084,0.9913,1,0.995,0.9323,0.3735,0.23453,0.84714,0.000749939,0.000749939,0.000749939
50,174.675,0.48181,0.31065,0.90432,0.99083,1,0.995,0.92619,0.38358,0.21354,0.85179,0.000735792,0.000735792,0.000735792
51,178.161,0.4969,0.30947,0.89186,0.99194,1,0.995,0.93171,0.39087,0.23886,0.85342,0.000721645,0.000721645,0.000721645
52,181.66,0.48515,0.30605,0.89825,0.99074,1,0.995,0.94046,0.36065,0.23733,0.84836,0.000707498,0.000707498,0.000707498
53,185.184,0.47688,0.30753,0.87298,0.99166,1,0.995,0.9435,0.33531,0.22027,0.83999,0.000693351,0.000693351,0.000693351
54,189.552,0.49456,0.30365,0.9105,0.99228,1,0.995,0.95719,0.33994,0.21178,0.84123,0.000679204,0.000679204,0.000679204
55,193.861,0.50817,0.32595,0.88523,0.98632,1,0.995,0.94045,0.34114,0.22452,0.84177,0.000665057,0.000665057,0.000665057
56,197.223,0.48082,0.31463,0.88977,0.98151,1,0.995,0.9408,0.36864,0.23764,0.84867,0.000650909,0.000650909,0.000650909
57,200.589,0.5012,0.32907,0.91571,0.98616,1,0.995,0.93934,0.4137,0.24032,0.86004,0.000636762,0.000636762,0.000636762
58,203.978,0.45574,0.29316,0.87193,0.99323,1,0.995,0.93473,0.40028,0.22031,0.86096,0.000622615,0.000622615,0.000622615
59,207.388,0.49364,0.29842,0.92217,0.99398,1,0.995,0.92189,0.38503,0.21387,0.85461,0.000608468,0.000608468,0.000608468
60,210.741,0.48564,0.31028,0.89001,0.99102,1,0.995,0.9261,0.38575,0.22589,0.85218,0.000594321,0.000594321,0.000594321
61,214.139,0.45663,0.29255,0.88752,0.99073,1,0.995,0.93216,0.38988,0.23009,0.85107,0.000580174,0.000580174,0.000580174
62,217.527,0.49961,0.3231,0.90421,0.99258,1,0.995,0.93551,0.3857,0.231,0.84858,0.000566027,0.000566027,0.000566027
63,220.884,0.46644,0.30399,0.8882,0.99554,1,0.995,0.94038,0.39561,0.21754,0.84963,0.00055188,0.00055188,0.00055188
64,224.29,0.44381,0.27139,0.86698,0.99587,1,0.995,0.93186,0.40011,0.21413,0.8544,0.000537733,0.000537733,0.000537733
65,227.697,0.48101,0.28869,0.89489,0.99558,1,0.995,0.94105,0.3619,0.20851,0.84817,0.000523586,0.000523586,0.000523586
66,231.044,0.46354,0.288,0.88363,0.99448,1,0.995,0.9463,0.36044,0.21616,0.84987,0.000509438,0.000509438,0.000509438
67,234.432,0.45883,0.27924,0.90454,0.99151,1,0.995,0.94487,0.35033,0.20602,0.84647,0.000495291,0.000495291,0.000495291
68,237.775,0.43096,0.29327,0.87206,0.99303,1,0.995,0.9463,0.35128,0.20664,0.84895,0.000481144,0.000481144,0.000481144
69,241.162,0.42902,0.2724,0.87054,0.99279,1,0.995,0.93971,0.37606,0.21261,0.8514,0.000466997,0.000466997,0.000466997
70,244.538,0.43982,0.27954,0.86163,0.99342,1,0.995,0.9489,0.40021,0.2079,0.85274,0.00045285,0.00045285,0.00045285
71,247.872,0.42134,0.27031,0.85628,0.9929,1,0.995,0.93987,0.42664,0.21966,0.86738,0.000438703,0.000438703,0.000438703
72,251.278,0.42275,0.26316,0.85821,0.99331,1,0.995,0.92213,0.40447,0.21516,0.86727,0.000424556,0.000424556,0.000424556
73,254.657,0.44285,0.27611,0.89379,0.99332,1,0.995,0.93463,0.3775,0.21418,0.85388,0.000410409,0.000410409,0.000410409
74,258.033,0.4559,0.28433,0.87202,0.9933,1,0.995,0.94797,0.32478,0.19072,0.83593,0.000396262,0.000396262,0.000396262
75,261.382,0.43414,0.28114,0.88593,0.99417,1,0.995,0.95863,0.32705,0.18858,0.83641,0.000382115,0.000382115,0.000382115
76,265.711,0.43692,0.26973,0.89308,0.99356,1,0.995,0.94594,0.33099,0.18377,0.83747,0.000367967,0.000367967,0.000367967
77,269.128,0.41333,0.25409,0.85671,0.99258,1,0.995,0.95074,0.32497,0.20137,0.83499,0.00035382,0.00035382,0.00035382
78,272.502,0.40421,0.2604,0.84462,0.99474,1,0.995,0.94319,0.33311,0.20373,0.83375,0.000339673,0.000339673,0.000339673
79,275.844,0.45274,0.27879,0.89152,0.99505,1,0.995,0.94451,0.33963,0.1947,0.83394,0.000325526,0.000325526,0.000325526
80,279.216,0.44828,0.28276,0.8883,0.99548,1,0.995,0.94982,0.33461,0.18564,0.83397,0.000311379,0.000311379,0.000311379
81,282.574,0.41305,0.26113,0.86965,0.99574,1,0.995,0.95364,0.33085,0.18711,0.8329,0.000297232,0.000297232,0.000297232
82,285.926,0.4111,0.26307,0.86373,0.99614,1,0.995,0.95314,0.33317,0.19751,0.83289,0.000283085,0.000283085,0.000283085
83,289.329,0.42329,0.25991,0.87421,0.99621,1,0.995,0.94941,0.33718,0.1916,0.83529,0.000268938,0.000268938,0.000268938
84,292.666,0.39506,0.24717,0.87673,0.99354,1,0.995,0.94531,0.33395,0.18768,0.83685,0.000254791,0.000254791,0.000254791
85,296.001,0.41691,0.24835,0.86329,0.99302,1,0.995,0.94812,0.33124,0.18274,0.83872,0.000240644,0.000240644,0.000240644
86,299.354,0.39589,0.25433,0.84782,0.99247,1,0.995,0.95671,0.31856,0.18698,0.8368,0.000226497,0.000226497,0.000226497
87,302.684,0.37527,0.25047,0.84888,0.9923,1,0.995,0.9563,0.32613,0.18647,0.8386,0.000212349,0.000212349,0.000212349
