epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,1029.42,1.63674,1.77128,2.02476,0.51209,0.40702,0.36581,0.13852,2.20564,2.34669,2.45564,0.0008119,0.0008119,0.0008119
21,1080.42,1.60675,1.72982,1.99274,0.61595,0.53532,0.56353,0.25338,1.83952,1.8547,2.16002,0.000802,0.000802,0.000802
22,1131.58,1.61668,1.74835,2.00351,0.64086,0.48977,0.57161,0.25117,1.92706,1.84393,2.20638,0.0007921,0.0007921,0.0007921
23,1182.53,1.59934,1.71239,1.99618,0.4284,0.5425,0.48464,0.21028,1.94787,1.93709,2.17147,0.0007822,0.0007822,0.0007822
24,1233.46,1.59065,1.67365,1.97323,0.4472,0.45949,0.41199,0.16549,1.9857,2.14218,2.29533,0.0007723,0.0007723,0.0007723
25,1284.45,1.55551,1.69208,1.94518,0.53023,0.20195,0.14184,0.04505,2.43457,3.70569,2.73827,0.0007624,0.0007624,0.0007624
26,1335.45,1.59323,1.67312,1.96236,0.40093,0.62361,0.56177,0.2494,1.87424,1.83825,2.15803,0.0007525,0.0007525,0.0007525
27,1386.59,1.54529,1.63392,1.93656,0.68028,0.51879,0.58753,0.25444,1.84366,1.74848,2.12876,0.0007426,0.0007426,0.0007426
28,1437.7,1.55607,1.63218,1.94105,0.48743,0.5631,0.55625,0.2508,1.88009,1.82388,2.19304,0.0007327,0.0007327,0.0007327
29,1488.71,1.53517,1.64024,1.91977,0.45452,0.50324,0.49203,0.21705,1.90532,1.98345,2.19228,0.0007228,0.0007228,0.0007228
30,1539.75,1.55282,1.64569,1.93516,0.56292,0.36333,0.40464,0.16234,1.98857,2.36126,2.30863,0.0007129,0.0007129,0.0007129
31,1590.59,1.52512,1.61805,1.91627,0.67722,0.48196,0.56898,0.24682,1.89068,1.76908,2.18582,0.000703,0.000703,0.000703
32,1641.35,1.52221,1.60549,1.90222,0.51044,0.42547,0.39907,0.15795,2.0204,2.30576,2.38091,0.0006931,0.0006931,0.0006931
33,1692.22,1.52916,1.57802,1.90206,0.51429,0.58171,0.59355,0.27274,1.80488,1.68073,2.14083,0.0006832,0.0006832,0.0006832
34,1743.34,1.50423,1.58222,1.89022,0.56495,0.58339,0.60232,0.2839,1.80431,1.64515,2.14978,0.0006733,0.0006733,0.0006733
35,1794.21,1.52447,1.60358,1.90344,0.48444,0.50933,0.52343,0.21867,1.89295,1.93498,2.23088,0.0006634,0.0006634,0.0006634
36,1844.22,1.50525,1.54681,1.88402,0.7105,0.50214,0.59413,0.28352,1.71206,1.68219,2.03892,0.0006535,0.0006535,0.0006535
37,1894.24,1.4912,1.52982,1.85444,0.70606,0.54591,0.64668,0.30024,1.76335,1.6218,2.08345,0.0006436,0.0006436,0.0006436
38,1944.53,1.4515,1.51652,1.84951,0.53474,0.61261,0.61321,0.26537,1.86856,1.7254,2.15747,0.0006337,0.0006337,0.0006337
39,1995.65,1.48633,1.53363,1.87292,0.50072,0.62276,0.57755,0.27205,1.77294,1.70562,2.09047,0.0006238,0.0006238,0.0006238
40,2046.7,1.45199,1.5072,1.84009,0.5487,0.66191,0.64037,0.3067,1.72224,1.63182,2.07202,0.0006139,0.0006139,0.0006139
41,2097.78,1.44113,1.50365,1.84307,0.55417,0.65498,0.64674,0.30821,1.72228,1.60555,2.03877,0.000604,0.000604,0.000604
42,2148.89,1.4452,1.47173,1.83797,0.55014,0.65755,0.63676,0.31024,1.71692,1.62802,2.03805,0.0005941,0.0005941,0.0005941
43,2200.17,1.45996,1.50152,1.84172,0.56411,0.64163,0.63369,0.28176,1.81549,1.61838,2.12786,0.0005842,0.0005842,0.0005842
44,2251.26,1.48439,1.51068,1.8757,0.5879,0.53887,0.64261,0.29412,1.75156,1.61367,2.06405,0.0005743,0.0005743,0.0005743
45,2302.24,1.46346,1.48096,1.85702,0.43626,0.56198,0.546,0.24901,1.80516,1.83317,2.10063,0.0005644,0.0005644,0.0005644
46,2353.22,1.44844,1.45355,1.83704,0.705,0.57292,0.64872,0.31063,1.71904,1.53646,2.01142,0.0005545,0.0005545,0.0005545
47,2404.32,1.44012,1.47063,1.82345,0.71917,0.59233,0.66417,0.32063,1.69084,1.57418,1.99003,0.0005446,0.0005446,0.0005446
48,2455.38,1.42119,1.43696,1.80915,0.55606,0.66303,0.66522,0.32003,1.70827,1.54493,2.04921,0.0005347,0.0005347,0.0005347
49,2506.39,1.44516,1.45429,1.83816,0.70185,0.52067,0.60025,0.27954,1.7879,1.63853,2.09623,0.0005248,0.0005248,0.0005248
50,2557.21,1.43721,1.44373,1.82851,0.59615,0.61457,0.63328,0.31036,1.70893,1.56504,2.04642,0.0005149,0.0005149,0.0005149
51,2608.04,1.42661,1.45291,1.81014,0.63268,0.62491,0.65079,0.3181,1.70807,1.51777,2.00671,0.000505,0.000505,0.000505
52,2658.9,1.4139,1.4042,1.80727,0.56598,0.65833,0.65713,0.30902,1.7279,1.52265,2.07015,0.0004951,0.0004951,0.0004951
53,2709.75,1.40302,1.3841,1.80733,0.57333,0.6448,0.62408,0.29984,1.74949,1.57767,2.1102,0.0004852,0.0004852,0.0004852
54,2760.58,1.41675,1.42193,1.80843,0.58922,0.67103,0.67106,0.31448,1.74872,1.52096,2.08729,0.0004753,0.0004753,0.0004753
55,2811.37,1.39957,1.40956,1.79764,0.50737,0.66288,0.64302,0.31485,1.69789,1.53441,2.03018,0.0004654,0.0004654,0.0004654
56,2861.68,1.39221,1.38167,1.78987,0.60492,0.64691,0.66592,0.31852,1.67362,1.54595,1.99644,0.0004555,0.0004555,0.0004555
57,2911.57,1.40097,1.39404,1.79384,0.54243,0.67324,0.64916,0.31426,1.70853,1.50218,2.02502,0.0004456,0.0004456,0.0004456
58,2961.37,1.37179,1.36938,1.76626,0.53167,0.70287,0.66203,0.3205,1.72422,1.48751,2.08503,0.0004357,0.0004357,0.0004357
59,3011.23,1.37736,1.3367,1.77593,0.59578,0.62483,0.64812,0.31022,1.73097,1.5384,2.04078,0.0004258,0.0004258,0.0004258
60,3061.02,1.38456,1.35845,1.77179,0.58829,0.63391,0.63718,0.29953,1.79222,1.55642,2.04728,0.0004159,0.0004159,0.0004159
61,3112.01,1.3815,1.38379,1.77804,0.54969,0.71483,0.68117,0.33618,1.65431,1.51155,1.98855,0.000406,0.000406,0.000406
62,3162.12,1.3588,1.34389,1.76084,0.60924,0.60924,0.63924,0.30129,1.75319,1.59799,2.05604,0.0003961,0.0003961,0.0003961
63,3212.54,1.37177,1.33962,1.766,0.66241,0.68776,0.70597,0.34388,1.69952,1.42594,2.00385,0.0003862,0.0003862,0.0003862
64,3262.69,1.3691,1.32881,1.77096,0.58431,0.57774,0.59012,0.26515,1.87529,1.75306,2.15365,0.0003763,0.0003763,0.0003763
65,3312.72,1.35727,1.34497,1.75987,0.5977,0.70872,0.69341,0.34314,1.68477,1.43423,2.03663,0.0003664,0.0003664,0.0003664
66,3362.75,1.34592,1.30703,1.74118,0.57021,0.63318,0.61147,0.27718,1.80995,1.59609,2.06978,0.0003565,0.0003565,0.0003565
67,3412.77,1.36353,1.33038,1.7622,0.56484,0.61839,0.63353,0.30055,1.77854,1.54412,2.02458,0.0003466,0.0003466,0.0003466
68,3462.7,1.33851,1.30538,1.73423,0.66985,0.63739,0.68189,0.33117,1.70836,1.45677,1.9998,0.0003367,0.0003367,0.0003367
69,3512.7,1.325,1.30707,1.73651,0.66368,0.66568,0.70823,0.3496,1.67141,1.44044,2.00849,0.0003268,0.0003268,0.0003268
70,3562.83,1.327,1.30148,1.74146,0.66324,0.64599,0.68538,0.33048,1.7186,1.45185,1.99363,0.0003169,0.0003169,0.0003169
71,3612.82,1.31728,1.31111,1.73011,0.597,0.66493,0.67794,0.33436,1.68501,1.46392,1.99629,0.000307,0.000307,0.000307
72,3662.84,1.30659,1.26595,1.71765,0.59517,0.68946,0.68729,0.33488,1.69068,1.46057,2.01768,0.0002971,0.0002971,0.0002971
73,3712.82,1.31209,1.26733,1.71888,0.59044,0.66738,0.6816,0.33218,1.73058,1.45463,2.04733,0.0002872,0.0002872,0.0002872
74,3762.74,1.32892,1.28984,1.73539,0.6144,0.66081,0.67772,0.33938,1.66269,1.42228,1.97615,0.0002773,0.0002773,0.0002773
75,3812.76,1.2889,1.25711,1.70157,0.6145,0.67246,0.70163,0.34567,1.66238,1.40921,1.99412,0.0002674,0.0002674,0.0002674
76,3862.8,1.31901,1.2855,1.72061,0.59238,0.66082,0.68328,0.326,1.7099,1.45161,2.01081,0.0002575,0.0002575,0.0002575
77,3912.84,1.29539,1.25066,1.70764,0.63631,0.68422,0.7043,0.34688,1.65437,1.41883,1.99744,0.0002476,0.0002476,0.0002476
78,3962.89,1.30463,1.26232,1.71537,0.65219,0.69272,0.71731,0.35347,1.63495,1.40588,1.96499,0.0002377,0.0002377,0.0002377
79,4013.05,1.28777,1.24156,1.71117,0.57752,0.71489,0.70929,0.35524,1.64245,1.43062,1.98154,0.0002278,0.0002278,0.0002278
80,4063.23,1.28691,1.24484,1.70828,0.61205,0.68629,0.70291,0.35153,1.65215,1.39989,1.96586,0.0002179,0.0002179,0.0002179
81,4113.22,1.27261,1.21411,1.69331,0.59475,0.67563,0.68824,0.33735,1.68744,1.44338,2.0137,0.000208,0.000208,0.000208
82,4163.19,1.2814,1.22936,1.69934,0.63689,0.68647,0.71205,0.35364,1.63935,1.38873,1.95837,0.0001981,0.0001981,0.0001981
83,4213.23,1.29706,1.22578,1.69291,0.65134,0.67567,0.7032,0.35704,1.6235,1.38782,1.95009,0.0001882,0.0001882,0.0001882
84,4263.39,1.26568,1.22191,1.68711,0.60983,0.68455,0.67011,0.33671,1.6821,1.43157,1.97861,0.0001783,0.0001783,0.0001783
85,4315.85,1.26908,1.20765,1.69177,0.62242,0.70734,0.71314,0.36066,1.63255,1.37417,1.96393,0.0001684,0.0001684,0.0001684
86,4368.56,1.27083,1.19528,1.68761,0.60112,0.695,0.69916,0.35112,1.68668,1.3762,2.00868,0.0001585,0.0001585,0.0001585
87,4419.44,1.26005,1.19994,1.68103,0.6236,0.7006,0.70173,0.34957,1.67409,1.37286,2.03198,0.0001486,0.0001486,0.0001486
88,4470.32,1.25398,1.1786,1.6691,0.59587,0.7038,0.70171,0.35459,1.646,1.37231,1.98566,0.0001387,0.0001387,0.0001387
89,4521.24,1.24948,1.19757,1.67307,0.63822,0.67692,0.70725,0.35995,1.63293,1.35041,1.97159,0.0001288,0.0001288,0.0001288
90,4572.14,1.25764,1.19253,1.68343,0.62232,0.6894,0.70274,0.35939,1.62733,1.36537,1.98767,0.0001189,0.0001189,0.0001189
91,4637.02,1.28117,1.15259,1.69804,0.65591,0.66826,0.68532,0.34077,1.6652,1.35626,2.01402,0.000109,0.000109,0.000109
92,4688.31,1.23315,1.10285,1.66703,0.64064,0.6662,0.69842,0.35345,1.63362,1.36018,1.98551,9.91e-05,9.91e-05,9.91e-05
93,4739.05,1.22532,1.07521,1.65266,0.66122,0.68952,0.70508,0.36462,1.62582,1.34751,1.96618,8.92e-05,8.92e-05,8.92e-05
94,4789.8,1.23179,1.0799,1.65297,0.64145,0.69738,0.69997,0.3622,1.63726,1.3422,2.0015,7.93e-05,7.93e-05,7.93e-05
95,4840.48,1.2153,1.05739,1.65049,0.66933,0.66755,0.70325,0.35278,1.66198,1.34979,2.03941,6.94e-05,6.94e-05,6.94e-05
96,4891.17,1.21065,1.04841,1.64724,0.66902,0.68546,0.71412,0.36744,1.63196,1.34629,1.99417,5.95e-05,5.95e-05,5.95e-05
97,4942,1.1955,1.04593,1.63366,0.66295,0.68518,0.71255,0.35984,1.65139,1.34654,2.01235,4.96e-05,4.96e-05,4.96e-05
98,4992.63,1.19738,1.03746,1.64002,0.64682,0.71171,0.71559,0.36693,1.63271,1.33155,2.00194,3.97e-05,3.97e-05,3.97e-05
99,5043.86,1.19021,1.03863,1.62907,0.64994,0.69592,0.71248,0.36549,1.61762,1.34039,1.99374,2.98e-05,2.98e-05,2.98e-05
100,5094.44,1.17351,1.02335,1.61592,0.64197,0.70463,0.71127,0.36393,1.62429,1.34576,2.00089,1.99e-05,1.99e-05,1.99e-05
