epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
45,47.9679,1.55863,1.29294,2.19874,0.94438,0.87204,0.995,0.77061,1.0633,1.01315,2.13437,0.000806528,0.000806528,0.000806528
46,49.002,1.52721,1.22326,2.12828,0.90812,1,0.995,0.75618,1.05924,0.94967,2.13003,0.00079238,0.00079238,0.00079238
47,50.0211,1.5209,1.25986,2.15022,0.95123,0.97382,0.995,0.74602,1.06618,0.92713,2.14106,0.000778233,0.000778233,0.000778233
48,51.065,1.52277,1.2103,2.09579,0.96539,0.99036,0.995,0.77731,0.9871,0.85957,2.0184,0.000764086,0.000764086,0.000764086
49,52.1621,1.5734,1.29462,2.22142,0.93845,0.99476,0.995,0.76961,0.9702,0.83636,2.00458,0.000749939,0.000749939,0.000749939
50,53.1715,1.51745,1.21586,2.11042,0.91647,0.9992,0.99133,0.75025,1.00395,0.85401,2.02701,0.000735792,0.000735792,0.000735792
51,54.1933,1.61096,1.31635,2.14841,0.88905,1,0.98767,0.71336,1.18032,0.93606,2.09741,0.000721645,0.000721645,0.000721645
52,55.2254,1.69128,1.41435,2.29018,0.87255,0.99171,0.995,0.75599,1.01252,0.89418,1.99243,0.000707498,0.000707498,0.000707498
53,56.2477,1.47111,1.21079,2.07326,0.84261,0.97254,0.995,0.73341,1.07392,0.9071,1.99278,0.000693351,0.000693351,0.000693351
54,57.2549,1.56234,1.29836,2.17521,0.92505,0.98816,0.995,0.75256,1.05864,0.84249,1.96016,0.000679204,0.000679204,0.000679204
55,58.2748,1.49112,1.21678,2.10127,0.96736,0.97027,0.995,0.77055,0.99619,0.8074,1.91664,0.000665057,0.000665057,0.000665057
56,59.3808,1.54458,1.28202,2.19523,0.93321,1,0.995,0.79337,0.90607,0.77107,1.87296,0.000650909,0.000650909,0.000650909
57,60.4156,1.38696,1.08094,1.94922,0.9459,1,0.995,0.78817,0.93591,0.7541,1.90337,0.000636762,0.000636762,0.000636762
58,61.4327,1.44652,1.13009,1.98616,0.95737,0.99434,0.995,0.73261,1.0666,0.76506,1.97253,0.000622615,0.000622615,0.000622615
59,62.4746,1.42357,1.18274,2.0479,0.96763,1,0.995,0.73053,1.01731,0.74809,1.9623,0.000608468,0.000608468,0.000608468
60,63.4893,1.44307,1.13144,2.0087,0.9452,1,0.995,0.78646,0.92887,0.74158,1.89901,0.000594321,0.000594321,0.000594321
61,64.5202,1.37948,1.13394,1.95979,0.95158,1,0.995,0.79899,0.87185,0.71625,1.82209,0.000580174,0.000580174,0.000580174
62,65.5457,1.33048,1.05731,1.87343,0.95866,0.99513,0.995,0.77605,0.89167,0.70751,1.82478,0.000566027,0.000566027,0.000566027
63,66.6284,1.45132,1.1306,2.01061,0.96889,0.99746,0.995,0.75175,1.01886,0.72582,1.90759,0.00055188,0.00055188,0.00055188
64,67.6564,1.41667,1.08901,2.01943,0.98908,1,0.995,0.78032,0.92369,0.71367,1.82991,0.000537733,0.000537733,0.000537733
65,68.6662,1.36597,1.09524,2.00076,0.99269,1,0.995,0.74875,0.99125,0.72886,1.85255,0.000523586,0.000523586,0.000523586
66,69.6661,1.39469,1.04893,1.92134,0.989,1,0.995,0.78436,0.94249,0.74902,1.8184,0.000509438,0.000509438,0.000509438
67,70.6833,1.36984,1.073,1.92358,0.95932,0.99574,0.995,0.72246,1.10078,0.74722,1.9175,0.000495291,0.000495291,0.000495291
68,71.7293,1.41587,1.1235,1.99606,0.94879,0.9828,0.995,0.77581,0.96285,0.7225,1.86083,0.000481144,0.000481144,0.000481144
69,72.7354,1.34129,1.05416,1.92092,0.96534,1,0.995,0.81974,0.83145,0.69719,1.78801,0.000466997,0.000466997,0.000466997
70,73.8426,1.32337,1.02023,1.82363,0.9812,1,0.995,0.77517,0.89205,0.69573,1.81269,0.00045285,0.00045285,0.00045285
71,74.8592,1.25031,1.04366,1.91091,0.98423,0.99718,0.995,0.80428,0.85115,0.68081,1.79272,0.000438703,0.000438703,0.000438703
72,75.8948,1.26425,1.04025,1.87409,0.98305,0.9985,0.995,0.78199,0.85563,0.65897,1.76741,0.000424556,0.000424556,0.000424556
