epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,251.085,1.72997,2.05104,2.13779,0.31994,0.49101,0.38409,0.15637,1.98032,2.147,2.31461,0.0008614,0.0008614,0.0008614
16,267.307,1.71486,2.01957,2.12322,0.38625,0.58741,0.4663,0.18605,1.97744,2.15118,2.29621,0.0008515,0.0008515,0.0008515
17,283.54,1.70225,2.03433,2.11906,0.36636,0.57609,0.43793,0.17785,1.92084,2.1643,2.23156,0.0008416,0.0008416,0.0008416
18,299.773,1.69478,1.98719,2.08832,0.57506,0.49446,0.49573,0.20598,1.86814,2.20994,2.17431,0.0008317,0.0008317,0.0008317
19,316.077,1.68879,1.9609,2.07596,0.41293,0.56551,0.45655,0.20081,1.92607,2.05839,2.233,0.0008218,0.0008218,0.0008218
20,332.261,1.65485,1.91209,2.05955,0.47133,0.57578,0.52843,0.22813,1.85852,1.93676,2.16181,0.0008119,0.0008119,0.0008119
21,348.433,1.64797,1.89192,2.05283,0.43377,0.58799,0.47583,0.20301,1.90379,2.09411,2.19416,0.000802,0.000802,0.000802
22,364.593,1.63801,1.89726,2.04486,0.59489,0.51058,0.50778,0.20659,1.95368,2.16137,2.26641,0.0007921,0.0007921,0.0007921
23,380.745,1.63286,1.86938,2.04432,0.45437,0.58258,0.47829,0.20294,1.90555,2.04146,2.17525,0.0007822,0.0007822,0.0007822
24,396.9,1.61652,1.81978,2.01341,0.42023,0.60811,0.50747,0.21965,1.90891,1.9581,2.19127,0.0007723,0.0007723,0.0007723
25,413.077,1.60334,1.83853,2.00376,0.45775,0.57846,0.51866,0.21336,1.90396,1.98844,2.18515,0.0007624,0.0007624,0.0007624
26,429.229,1.60771,1.80462,1.99719,0.45097,0.62385,0.54715,0.24535,1.80332,1.8293,2.09896,0.0007525,0.0007525,0.0007525
27,445.186,1.58025,1.77777,1.97824,0.58976,0.52396,0.53852,0.23173,1.89771,1.84698,2.18844,0.0007426,0.0007426,0.0007426
28,461.061,1.58616,1.76627,1.98135,0.50163,0.60612,0.55139,0.25123,1.85987,1.88428,2.15184,0.0007327,0.0007327,0.0007327
29,476.962,1.56623,1.78018,1.96744,0.42463,0.57006,0.50354,0.21861,1.87285,1.88007,2.15376,0.0007228,0.0007228,0.0007228
30,492.873,1.57922,1.76346,1.96848,0.3985,0.55647,0.44085,0.18469,1.96992,2.18309,2.24854,0.0007129,0.0007129,0.0007129
31,508.846,1.55664,1.76032,1.95527,0.61366,0.52128,0.5377,0.24109,1.85923,1.89389,2.19139,0.000703,0.000703,0.000703
32,524.734,1.55525,1.74923,1.94995,0.47923,0.61223,0.56912,0.26222,1.80193,1.82763,2.11378,0.0006931,0.0006931,0.0006931
33,540.666,1.54611,1.69401,1.93171,0.50568,0.5413,0.5382,0.23935,1.87502,1.87867,2.12585,0.0006832,0.0006832,0.0006832
34,556.55,1.5442,1.71349,1.93895,0.42799,0.59392,0.48479,0.21542,1.87163,1.97144,2.18913,0.0006733,0.0006733,0.0006733
35,572.473,1.53912,1.71317,1.93411,0.53621,0.57788,0.57014,0.26437,1.75276,1.90998,2.05311,0.0006634,0.0006634,0.0006634
36,588.383,1.52835,1.66254,1.91118,0.46876,0.56773,0.55347,0.25059,1.84436,1.81377,2.15405,0.0006535,0.0006535,0.0006535
37,604.32,1.51986,1.6538,1.90083,0.45213,0.60325,0.55211,0.24516,1.85731,1.82915,2.15634,0.0006436,0.0006436,0.0006436
38,620.132,1.49809,1.63689,1.89541,0.48709,0.57493,0.50565,0.22602,1.83904,1.85983,2.13442,0.0006337,0.0006337,0.0006337
39,636.001,1.50839,1.66606,1.90466,0.47551,0.57206,0.52739,0.24236,1.79711,1.87971,2.11345,0.0006238,0.0006238,0.0006238
40,651.829,1.48143,1.61774,1.87226,0.49139,0.59081,0.52648,0.24604,1.8108,1.88256,2.12399,0.0006139,0.0006139,0.0006139
41,667.685,1.47373,1.6284,1.87978,0.51979,0.66422,0.59732,0.28008,1.77291,1.79364,2.06527,0.000604,0.000604,0.000604
42,683.668,1.47902,1.6033,1.87123,0.49631,0.6397,0.55739,0.26248,1.82979,1.83994,2.12086,0.0005941,0.0005941,0.0005941
43,699.641,1.48065,1.60618,1.87234,0.52405,0.63018,0.59937,0.28665,1.72507,1.69597,2.02109,0.0005842,0.0005842,0.0005842
44,715.541,1.48929,1.60947,1.89012,0.64724,0.53197,0.5817,0.26376,1.81486,1.7856,2.12311,0.0005743,0.0005743,0.0005743
45,731.459,1.47472,1.58922,1.868,0.49779,0.63332,0.57806,0.26618,1.79448,1.77026,2.10289,0.0005644,0.0005644,0.0005644
46,747.345,1.46534,1.56484,1.85711,0.51515,0.61386,0.58775,0.2796,1.75973,1.68356,2.04253,0.0005545,0.0005545,0.0005545
47,763.236,1.45751,1.58605,1.85358,0.52432,0.64256,0.61392,0.28594,1.75184,1.67797,2.03354,0.0005446,0.0005446,0.0005446
48,779.117,1.45634,1.56264,1.84434,0.58023,0.55426,0.58418,0.27144,1.78623,1.78282,2.07944,0.0005347,0.0005347,0.0005347
49,795.012,1.46956,1.57708,1.85655,0.53006,0.62261,0.61687,0.28113,1.77003,1.70973,2.07715,0.0005248,0.0005248,0.0005248
50,810.962,1.45299,1.54923,1.8506,0.56928,0.61964,0.6087,0.29018,1.72699,1.68679,2.0458,0.0005149,0.0005149,0.0005149
51,826.869,1.43098,1.55557,1.83426,0.66602,0.54667,0.60695,0.28529,1.76744,1.74933,2.06526,0.000505,0.000505,0.000505
52,842.724,1.43195,1.52803,1.83498,0.61866,0.59371,0.60623,0.28953,1.73203,1.67196,2.04069,0.0004951,0.0004951,0.0004951
53,858.597,1.42497,1.50424,1.83415,0.56318,0.61447,0.59969,0.28568,1.74603,1.73104,2.09674,0.0004852,0.0004852,0.0004852
54,874.428,1.42898,1.53335,1.83569,0.54865,0.63042,0.62541,0.29747,1.7526,1.65676,2.05268,0.0004753,0.0004753,0.0004753
55,890.358,1.41963,1.51843,1.82008,0.54598,0.62186,0.61168,0.2938,1.76801,1.65895,2.06059,0.0004654,0.0004654,0.0004654
56,906.315,1.40921,1.48834,1.81062,0.57781,0.63785,0.63571,0.30921,1.68091,1.61995,2.00383,0.0004555,0.0004555,0.0004555
57,922.169,1.41976,1.51048,1.8287,0.52444,0.68342,0.65314,0.31622,1.66468,1.64021,1.98856,0.0004456,0.0004456,0.0004456
58,938.028,1.39996,1.49932,1.80537,0.53064,0.66914,0.6396,0.3071,1.7143,1.6457,2.01105,0.0004357,0.0004357,0.0004357
59,953.917,1.42256,1.48105,1.81647,0.58643,0.64432,0.64899,0.319,1.7037,1.60945,2.01277,0.0004258,0.0004258,0.0004258
60,969.769,1.4078,1.47864,1.80499,0.54532,0.66757,0.6479,0.30669,1.67221,1.68254,2.00306,0.0004159,0.0004159,0.0004159
61,985.654,1.42795,1.51651,1.82225,0.53942,0.63368,0.63723,0.30338,1.69277,1.60444,1.99681,0.000406,0.000406,0.000406
62,1001.53,1.39213,1.47284,1.78969,0.56572,0.66501,0.62589,0.30229,1.73775,1.66838,2.04532,0.0003961,0.0003961,0.0003961
63,1017.38,1.40292,1.47656,1.80337,0.57214,0.65977,0.65914,0.32151,1.67912,1.61094,2.00674,0.0003862,0.0003862,0.0003862
64,1033.22,1.39646,1.46389,1.8005,0.57223,0.67903,0.64885,0.31557,1.70834,1.59086,2.01082,0.0003763,0.0003763,0.0003763
65,1049.09,1.3937,1.46733,1.79552,0.589,0.6509,0.65639,0.31487,1.70126,1.6084,2.04826,0.0003664,0.0003664,0.0003664
66,1064.94,1.37558,1.44545,1.78035,0.58278,0.68101,0.6656,0.32284,1.71543,1.60768,2.01085,0.0003565,0.0003565,0.0003565
67,1080.8,1.38825,1.46449,1.7887,0.53837,0.66415,0.65123,0.31422,1.68815,1.6354,1.97817,0.0003466,0.0003466,0.0003466
68,1096.65,1.3813,1.41937,1.77483,0.59346,0.62904,0.64986,0.31936,1.66847,1.59803,1.99404,0.0003367,0.0003367,0.0003367
69,1112.57,1.36718,1.42743,1.77084,0.53213,0.67206,0.64646,0.31257,1.71082,1.6361,2.01787,0.0003268,0.0003268,0.0003268
70,1128.38,1.3703,1.42556,1.77912,0.58216,0.65043,0.65534,0.30819,1.72808,1.623,2.0716,0.0003169,0.0003169,0.0003169
71,1144.26,1.36265,1.43998,1.7778,0.60429,0.64515,0.67467,0.32954,1.6538,1.5744,1.95775,0.000307,0.000307,0.000307
72,1160.09,1.34314,1.39125,1.7471,0.59673,0.66465,0.66254,0.3199,1.68342,1.58001,2.01035,0.0002971,0.0002971,0.0002971
73,1175.93,1.34801,1.39684,1.75744,0.6126,0.66873,0.67131,0.3316,1.67538,1.55667,1.98902,0.0002872,0.0002872,0.0002872
74,1191.76,1.37059,1.41518,1.78175,0.63666,0.62892,0.68395,0.32965,1.6689,1.57199,1.99221,0.0002773,0.0002773,0.0002773
75,1207.74,1.33845,1.38741,1.74906,0.60997,0.66901,0.6804,0.32792,1.67199,1.53509,1.96837,0.0002674,0.0002674,0.0002674
76,1223.52,1.35755,1.41908,1.76288,0.59248,0.66161,0.66167,0.32121,1.69349,1.53213,1.99234,0.0002575,0.0002575,0.0002575
77,1239.38,1.33697,1.38225,1.7439,0.60525,0.6658,0.65906,0.31661,1.70842,1.58823,2.0255,0.0002476,0.0002476,0.0002476
78,1255.17,1.34816,1.39263,1.75382,0.61911,0.64809,0.66663,0.33586,1.65829,1.51235,1.97623,0.0002377,0.0002377,0.0002377
79,1271.07,1.33128,1.36258,1.74926,0.6062,0.6644,0.66976,0.32648,1.66907,1.56025,1.97747,0.0002278,0.0002278,0.0002278
80,1286.89,1.32974,1.37529,1.74563,0.60709,0.66455,0.67993,0.33129,1.65126,1.52397,1.95361,0.0002179,0.0002179,0.0002179
81,1302.78,1.3086,1.35096,1.72829,0.60018,0.66849,0.67335,0.32705,1.68069,1.54953,2.02495,0.000208,0.000208,0.000208
82,1318.57,1.33466,1.36873,1.74797,0.61208,0.66429,0.68793,0.33962,1.64537,1.50797,1.96912,0.0001981,0.0001981,0.0001981
83,1334.41,1.33788,1.36702,1.73744,0.59048,0.67073,0.67893,0.34086,1.64147,1.51133,1.95781,0.0001882,0.0001882,0.0001882
84,1350.28,1.32693,1.36811,1.74606,0.63609,0.67309,0.69144,0.34767,1.64879,1.48534,1.96135,0.0001783,0.0001783,0.0001783
85,1366.14,1.32788,1.3503,1.74205,0.58926,0.68405,0.68416,0.33133,1.67547,1.54238,1.98518,0.0001684,0.0001684,0.0001684
86,1382.02,1.32109,1.34279,1.73233,0.62701,0.66357,0.68124,0.33934,1.67867,1.50194,1.99793,0.0001585,0.0001585,0.0001585
87,1398,1.31883,1.35404,1.7357,0.63933,0.65907,0.68254,0.34237,1.64536,1.50339,1.97391,0.0001486,0.0001486,0.0001486
88,1413.79,1.29945,1.32946,1.71564,0.62544,0.65115,0.68672,0.33735,1.66617,1.49353,1.98401,0.0001387,0.0001387,0.0001387
89,1429.61,1.30655,1.34648,1.72268,0.63863,0.66506,0.68225,0.33984,1.65107,1.50228,1.9725,0.0001288,0.0001288,0.0001288
90,1445.38,1.30814,1.33592,1.72923,0.64177,0.64301,0.678,0.33466,1.65633,1.505,1.97961,0.0001189,0.0001189,0.0001189
91,1467.5,1.37171,1.35721,1.78245,0.64052,0.66067,0.6796,0.33006,1.6962,1.50838,2.03956,0.000109,0.000109,0.000109
92,1483.25,1.32146,1.27728,1.75023,0.6092,0.66046,0.67683,0.33837,1.66541,1.47004,2.00464,9.91e-05,9.91e-05,9.91e-05
93,1499.08,1.3195,1.24827,1.74358,0.61544,0.67153,0.68789,0.34392,1.66107,1.47295,1.99712,8.92e-05,8.92e-05,8.92e-05
94,1514.85,1.32748,1.25577,1.74671,0.63961,0.67104,0.68972,0.3493,1.64289,1.4487,1.9738,7.93e-05,7.93e-05,7.93e-05
95,1530.6,1.31487,1.24381,1.72983,0.62545,0.68258,0.6917,0.34171,1.65405,1.46945,1.99104,6.94e-05,6.94e-05,6.94e-05
96,1546.31,1.29574,1.23195,1.72184,0.62889,0.68085,0.69934,0.35099,1.64485,1.44458,1.98721,5.95e-05,5.95e-05,5.95e-05
97,1562.08,1.29686,1.22509,1.71985,0.65237,0.66013,0.69338,0.34915,1.63863,1.45648,1.97509,4.96e-05,4.96e-05,4.96e-05
98,1577.79,1.30138,1.22581,1.72579,0.67511,0.65111,0.69239,0.35372,1.63923,1.44167,1.96846,3.97e-05,3.97e-05,3.97e-05
99,1593.5,1.30449,1.22099,1.72181,0.70366,0.63793,0.69027,0.35041,1.6355,1.44908,1.9731,2.98e-05,2.98e-05,2.98e-05
100,1609.35,1.28426,1.21382,1.70476,0.69144,0.64883,0.69418,0.35307,1.63056,1.44985,1.96672,1.99e-05,1.99e-05,1.99e-05
