epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,580.558,1.53664,1.68853,1.89707,0.40117,0.43723,0.38862,0.16232,1.97573,2.25329,2.2852,0.0006436,0.0006436,0.0006436
38,596.109,1.53611,1.67202,1.89736,0.52429,0.59516,0.56976,0.26762,1.77622,1.76459,2.02396,0.0006337,0.0006337,0.0006337
39,611.647,1.50889,1.68182,1.87374,0.49839,0.61708,0.55794,0.26698,1.8049,1.79416,2.05188,0.0006238,0.0006238,0.0006238
40,627.246,1.51905,1.65704,1.88182,0.46429,0.55005,0.49285,0.22321,1.82928,1.91721,2.13225,0.0006139,0.0006139,0.0006139
41,642.82,1.49206,1.65369,1.86754,0.4715,0.55057,0.47651,0.21298,1.89439,1.98156,2.13237,0.000604,0.000604,0.000604
42,658.369,1.4778,1.63485,1.85425,0.52377,0.61402,0.59136,0.28905,1.73705,1.72785,2.0384,0.0005941,0.0005941,0.0005941
43,673.958,1.50738,1.64287,1.86813,0.57689,0.26396,0.22828,0.09187,2.10248,3.21318,2.36434,0.0005842,0.0005842,0.0005842
44,689.534,1.48657,1.62784,1.8523,0.65528,0.50277,0.58487,0.27336,1.76772,1.67303,2.03922,0.0005743,0.0005743,0.0005743
45,705.165,1.51042,1.61996,1.87042,0.65207,0.42982,0.47147,0.21499,1.87896,2.1557,2.14875,0.0005644,0.0005644,0.0005644
46,720.739,1.47594,1.61199,1.83805,0.5024,0.56137,0.55031,0.24689,1.83141,1.79614,2.06846,0.0005545,0.0005545,0.0005545
47,736.308,1.47874,1.58392,1.84778,0.56424,0.65767,0.6132,0.29358,1.73938,1.66724,2.03118,0.0005446,0.0005446,0.0005446
48,751.858,1.45311,1.57448,1.83039,0.48319,0.54597,0.5057,0.23136,1.83601,1.88193,2.11129,0.0005347,0.0005347,0.0005347
49,767.393,1.46092,1.59678,1.84793,0.44822,0.42942,0.38044,0.16873,2.03187,2.39954,2.26089,0.0005248,0.0005248,0.0005248
50,782.93,1.46451,1.55861,1.83724,0.49278,0.54606,0.53025,0.23751,1.82789,1.8399,2.0668,0.0005149,0.0005149,0.0005149
51,798.501,1.44539,1.55017,1.82159,0.51584,0.60059,0.5589,0.26394,1.80736,1.7889,2.07004,0.000505,0.000505,0.000505
52,814.175,1.45945,1.53702,1.8265,0.56848,0.61802,0.6148,0.28823,1.76111,1.7107,2.02144,0.0004951,0.0004951,0.0004951
53,829.714,1.43815,1.52906,1.80711,0.59985,0.6415,0.64265,0.31808,1.71155,1.59092,2.01294,0.0004852,0.0004852,0.0004852
54,845.224,1.45507,1.52823,1.81567,0.55056,0.6182,0.61083,0.29708,1.75738,1.68063,2.03237,0.0004753,0.0004753,0.0004753
55,860.747,1.44578,1.53541,1.82125,0.57657,0.58903,0.60254,0.2863,1.77351,1.65292,2.06848,0.0004654,0.0004654,0.0004654
56,876.295,1.44883,1.54519,1.82492,0.53202,0.65332,0.63473,0.30764,1.73276,1.59569,2.02514,0.0004555,0.0004555,0.0004555
57,891.839,1.45216,1.54733,1.82236,0.51466,0.63397,0.60925,0.29655,1.71574,1.61554,2.0138,0.0004456,0.0004456,0.0004456
58,907.37,1.4273,1.52738,1.80639,0.57588,0.64788,0.65322,0.31729,1.69258,1.62954,2.00609,0.0004357,0.0004357,0.0004357
59,922.949,1.4238,1.49899,1.78902,0.57188,0.63153,0.6281,0.30704,1.72266,1.59859,1.99486,0.0004258,0.0004258,0.0004258
60,938.56,1.40485,1.49535,1.79347,0.5399,0.63416,0.64759,0.3109,1.72404,1.59663,2.03012,0.0004159,0.0004159,0.0004159
61,954.14,1.39962,1.48778,1.77564,0.53029,0.5856,0.5811,0.27314,1.78418,1.78492,2.05198,0.000406,0.000406,0.000406
62,969.782,1.39176,1.47301,1.77086,0.5147,0.62937,0.6099,0.28982,1.76025,1.65097,2.0498,0.0003961,0.0003961,0.0003961
63,985.392,1.416,1.47281,1.7822,0.58046,0.62549,0.65155,0.32091,1.70516,1.55334,1.98345,0.0003862,0.0003862,0.0003862
64,1001.07,1.41819,1.47994,1.78855,0.51908,0.67216,0.64516,0.30791,1.74186,1.59498,2.01678,0.0003763,0.0003763,0.0003763
65,1016.64,1.41027,1.49028,1.77734,0.66054,0.5634,0.65938,0.32611,1.69119,1.53695,1.9656,0.0003664,0.0003664,0.0003664
66,1032.3,1.41513,1.47893,1.78322,0.53755,0.62295,0.62725,0.29289,1.74178,1.67742,2.01873,0.0003565,0.0003565,0.0003565
67,1047.87,1.41363,1.49743,1.78911,0.67007,0.36797,0.46553,0.21339,1.90036,2.1863,2.18538,0.0003466,0.0003466,0.0003466
68,1063.53,1.37295,1.43272,1.75059,0.62178,0.62614,0.67693,0.32262,1.704,1.50061,1.99511,0.0003367,0.0003367,0.0003367
69,1079.25,1.38889,1.44529,1.75705,0.68843,0.54351,0.62595,0.30037,1.73267,1.61113,2.00642,0.0003268,0.0003268,0.0003268
70,1094.86,1.38176,1.43166,1.7536,0.59502,0.64617,0.6817,0.32839,1.70011,1.48938,2.01626,0.0003169,0.0003169,0.0003169
71,1110.42,1.38835,1.43712,1.75716,0.56082,0.56406,0.57461,0.2661,1.83283,1.82677,2.08334,0.000307,0.000307,0.000307
72,1126,1.35964,1.42871,1.74434,0.56701,0.66311,0.66006,0.322,1.7226,1.53927,2.02978,0.0002971,0.0002971,0.0002971
73,1141.63,1.38425,1.42363,1.74381,0.60061,0.64176,0.65836,0.31992,1.7156,1.54229,1.98532,0.0002872,0.0002872,0.0002872
74,1157.16,1.38711,1.42007,1.76158,0.57509,0.60205,0.61162,0.28855,1.78337,1.66311,2.06464,0.0002773,0.0002773,0.0002773
75,1172.69,1.36368,1.41768,1.74145,0.61525,0.61878,0.65747,0.30762,1.74471,1.55541,2.00845,0.0002674,0.0002674,0.0002674
76,1188.18,1.36136,1.40679,1.7396,0.60784,0.62551,0.65017,0.32297,1.71074,1.54227,2.0087,0.0002575,0.0002575,0.0002575
77,1203.75,1.35254,1.41624,1.74305,0.57512,0.66391,0.66811,0.31746,1.72559,1.52997,2.02027,0.0002476,0.0002476,0.0002476
78,1219.38,1.34706,1.38734,1.73205,0.54539,0.64373,0.62843,0.30245,1.73658,1.61698,2.00752,0.0002377,0.0002377,0.0002377
79,1234.96,1.35655,1.41093,1.73647,0.66375,0.56732,0.65929,0.32501,1.69012,1.50148,1.98102,0.0002278,0.0002278,0.0002278
80,1250.47,1.36419,1.41399,1.74785,0.62008,0.59515,0.65108,0.31374,1.72516,1.55618,2.02717,0.0002179,0.0002179,0.0002179
81,1266.01,1.35119,1.37157,1.73019,0.63276,0.66006,0.68687,0.33366,1.70845,1.48755,1.98214,0.000208,0.000208,0.000208
82,1281.6,1.34542,1.38519,1.73106,0.618,0.66767,0.69488,0.33965,1.68991,1.49134,1.99964,0.0001981,0.0001981,0.0001981
83,1297.26,1.34046,1.39617,1.72355,0.63558,0.64201,0.67977,0.33274,1.69306,1.48812,2.00105,0.0001882,0.0001882,0.0001882
84,1312.88,1.34769,1.37049,1.7269,0.5895,0.67905,0.68643,0.34403,1.65771,1.49266,1.95806,0.0001783,0.0001783,0.0001783
85,1328.43,1.33408,1.36186,1.70978,0.62404,0.65944,0.68505,0.33613,1.67561,1.48166,1.95303,0.0001684,0.0001684,0.0001684
86,1344.1,1.33063,1.34961,1.70973,0.61957,0.68025,0.69036,0.34362,1.66273,1.47729,1.94493,0.0001585,0.0001585,0.0001585
87,1359.75,1.33922,1.34551,1.71041,0.58212,0.69557,0.68294,0.33876,1.67493,1.49415,1.9673,0.0001486,0.0001486,0.0001486
88,1375.43,1.34022,1.38723,1.72719,0.64234,0.61937,0.67129,0.3321,1.684,1.52173,1.97928,0.0001387,0.0001387,0.0001387
89,1390.92,1.32577,1.35522,1.71708,0.59926,0.67111,0.68094,0.33848,1.67666,1.49558,1.95766,0.0001288,0.0001288,0.0001288
90,1406.47,1.30635,1.33716,1.70506,0.60566,0.66521,0.68607,0.33876,1.67985,1.47341,1.96139,0.0001189,0.0001189,0.0001189
91,1424.43,1.38416,1.35335,1.77401,0.60848,0.66245,0.68622,0.33854,1.67452,1.45745,1.97763,0.000109,0.000109,0.000109
92,1439.8,1.32525,1.28613,1.72909,0.60446,0.62237,0.63867,0.31155,1.70209,1.55698,1.98288,9.91e-05,9.91e-05,9.91e-05
93,1455.29,1.31511,1.25551,1.72018,0.63648,0.63571,0.67754,0.33631,1.67279,1.4883,1.95011,8.92e-05,8.92e-05,8.92e-05
94,1470.68,1.31602,1.25794,1.71776,0.63441,0.65571,0.68444,0.34404,1.65062,1.46,1.94474,7.93e-05,7.93e-05,7.93e-05
95,1486.07,1.31268,1.23497,1.71066,0.64258,0.64269,0.69371,0.34284,1.6808,1.44732,1.9809,6.94e-05,6.94e-05,6.94e-05
96,1501.45,1.30431,1.23121,1.70589,0.61607,0.67095,0.70036,0.35336,1.65199,1.42781,1.96048,5.95e-05,5.95e-05,5.95e-05
97,1516.92,1.29243,1.23403,1.69871,0.62488,0.68059,0.69687,0.35328,1.64464,1.43399,1.94905,4.96e-05,4.96e-05,4.96e-05
98,1532.31,1.29904,1.21945,1.70783,0.64048,0.65288,0.69199,0.34613,1.6633,1.43927,1.96121,3.97e-05,3.97e-05,3.97e-05
99,1547.65,1.30112,1.22786,1.69761,0.63165,0.65868,0.69285,0.35006,1.65043,1.4416,1.95809,2.98e-05,2.98e-05,2.98e-05
100,1563.01,1.28365,1.21167,1.68415,0.64365,0.6458,0.69424,0.35307,1.64422,1.43823,1.95234,1.99e-05,1.99e-05,1.99e-05
